player_name,team,Position,Minutes played,total_actions,successful_actions,goals,assists,shots,shots_on_target,xg,total_passes,total_passes_completed,long_passes,long_passes_completed,crosses,accurate_crosses,dribbles,successful_dribbles,total_duels,total_duels_won,aerial_duels,aerial_duels_won,interceptions,losses,losses_in_own_half,recoveries,recoveries_in_own_half,minute_yellow_card_received,minute_red_card_received,defensive_duels,defensive_duels_won,loose_ball_duels,loose_ball_duels_won,slide_tackles_attempted,slide_tackles_won,clearances,fouls,yellow_cards,red_cards,shot_assists,offensive_duels,offensive_duels.1,touches_inside_box,offsides,progressive_runs_attempted,fouls_drawn,through_passes_attempted,through_passes_completed,xa,second_assists,passes_into_final_third,passes_into_final_third_completed,passes_into_box,passes_into_box_completed,received_passes,forward_passes,forward_passes.1,back_passes,back_passes.1,gk_stat_conceded_goals,gk_stat_xcg,gk_stat_shots_against,gk_stat_saves,gk_stat_reflex_saves,gk_stat_box_exits,gk_stat_passes_to_gk,gk_stat_passes_to_gk_completed,gk_stat_goal_kicks_attempted,gk_stat_short_goal_kicks,gk_stat_long_goal_kicks,ps
D. Wrona,Ohio State Buckeyes,CF,41.81818181818182,30.196969696969695,16.393939393939394,0.13636363636363635,0.045454545454545456,0.8333333333333334,0.5,0.1613636363636364,12.984848484848484,9.924242424242424,0.696969696969697,0.25757575757575757,0.8787878787878788,0.19696969696969696,1.9090909090909092,1.0,11.893939393939394,5.621212121212121,1.0757575757575757,0.5151515151515151,1.2424242424242424,5.318181818181818,1.3484848484848484,2.272727272727273,1.0909090909090908,8.272727272727273,0.0,3.242424242424242,1.8636363636363635,1.9696969696969697,0.7727272727272727,0.07575757575757576,0.030303030303030304,0.24242424242424243,0.8636363636363636,0.13636363636363635,0.0,0.4696969696969697,5.606060606060606,2.4696969696969697,1.9848484848484849,0.19696969696969696,0.5909090909090909,1.2575757575757576,0.2878787878787879,0.12121212121212122,0.05969696969696969,0.030303030303030304,1.3636363636363635,0.8939393939393939,1.0606060606060606,0.48484848484848486,9.378787878787879,3.1666666666666665,1.9090909090909092,3.303030303030303,3.015151515151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E. Akulov,Washington Huskies,RCB,106.66666666666667,73.88888888888889,56.611111111111114,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.05055555555555555,54.44444444444444,47.111111111111114,8.444444444444445,4.166666666666667,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.0,11.722222222222221,6.777777777777778,4.277777777777778,2.111111111111111,4.055555555555555,9.277777777777779,4.666666666666667,11.333333333333334,1.5555555555555556,6.333333333333333,0.0,4.777777777777778,3.4444444444444446,1.8333333333333333,0.6666666666666666,0.0,0.0,2.7777777777777777,0.2777777777777778,0.1111111111111111,0.0,0.16666666666666666,0.8333333333333334,0.5555555555555556,0.6666666666666666,0.0,0.4444444444444444,0.5555555555555556,0.16666666666666666,0.0,0.018333333333333333,0.0,7.777777777777778,4.666666666666667,0.6111111111111112,0.2222222222222222,35.94444444444444,22.944444444444443,17.27777777777778,2.7222222222222223,2.611111111111111,0.0,0.0,0.0,0.0,0.0,0.0,2.0555555555555554,2.0555555555555554,0.0,0.0,0.0,1
E. Caceres,UCLA Bruins,RCMF3,87.2089552238806,75.50746268656717,50.92537313432836,0.2537313432835821,0.19402985074626866,1.7014925373134329,0.5522388059701493,0.12044776119402985,49.28358208955224,40.43283582089552,5.223880597014926,2.4477611940298507,0.8955223880597015,0.29850746268656714,2.417910447761194,1.3432835820895523,15.477611940298507,7.776119402985074,0.9402985074626866,0.29850746268656714,2.91044776119403,10.567164179104477,3.3134328358208953,7.402985074626866,3.611940298507463,7.3283582089552235,0.0,6.597014925373134,3.91044776119403,1.8507462686567164,0.9402985074626866,0.029850746268656716,0.014925373134328358,0.7313432835820896,1.0298507462686568,0.1044776119402985,0.0,1.8955223880597014,6.08955223880597,2.626865671641791,0.8507462686567164,0.0,0.7313432835820896,0.9253731343283582,1.164179104477612,0.3880597014925373,0.18298507462686567,0.04477611940298507,9.970149253731343,7.1940298507462686,2.8358208955223883,1.3582089552238805,35.46268656716418,16.761194029850746,11.746268656716419,7.522388059701493,7.17910447761194,0.0,0.0,0.0,0.0,0.0,0.0,0.4626865671641791,0.4626865671641791,0.0,0.0,0.0,1
E. Emovon,Michigan State Spartans,CF,20.666666666666668,13.666666666666666,5.041666666666667,0.041666666666666664,0.0,0.4166666666666667,0.16666666666666666,0.07333333333333333,3.5833333333333335,2.4583333333333335,0.0,0.0,0.20833333333333334,0.0,0.5,0.375,7.041666666666667,2.375,2.4583333333333335,0.8333333333333334,0.2916666666666667,3.375,0.875,0.7916666666666666,0.625,1.8333333333333333,0.0,1.1666666666666667,0.7083333333333334,1.125,0.25,0.0,0.0,0.16666666666666666,0.4166666666666667,0.041666666666666664,0.0,0.08333333333333333,2.2916666666666665,0.5833333333333334,0.75,0.125,0.125,0.16666666666666666,0.0,0.0,0.010416666666666666,0.0,0.08333333333333333,0.08333333333333333,0.125,0.041666666666666664,1.8333333333333333,0.3333333333333333,0.20833333333333334,1.0,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
E. Jones,Wisconsin Badgers,RDMF,101.21428571428571,66.42857142857143,46.785714285714285,0.07142857142857142,0.0,1.4285714285714286,0.42857142857142855,0.16857142857142857,39.857142857142854,32.785714285714285,5.642857142857143,2.5714285714285716,0.21428571428571427,0.0,1.4285714285714286,0.9285714285714286,17.785714285714285,12.142857142857142,7.285714285714286,5.214285714285714,6.357142857142857,10.357142857142858,4.071428571428571,14.357142857142858,2.5,22.142857142857142,6.5,5.428571428571429,4.214285714285714,1.5714285714285714,0.6428571428571429,0.2857142857142857,0.14285714285714285,2.357142857142857,1.3571428571428572,0.42857142857142855,0.07142857142857142,0.21428571428571427,3.5,2.0714285714285716,1.5714285714285714,0.0,1.3571428571428572,1.3571428571428572,0.5714285714285714,0.14285714285714285,0.004285714285714286,0.0,5.071428571428571,2.9285714285714284,0.9285714285714286,0.07142857142857142,24.071428571428573,16.857142857142858,12.285714285714286,3.142857142857143,2.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142858,1.7857142857142858,0.0,0.0,0.0,1
E. Popkewitz,Wisconsin Badgers,LCMF,52.93333333333333,35.166666666666664,19.866666666666667,0.0,0.03333333333333333,0.2,0.1,0.011666666666666665,20.0,13.833333333333334,3.8666666666666667,1.5,1.4333333333333333,0.5,0.4,0.2,10.366666666666667,5.666666666666667,1.8333333333333333,0.9666666666666667,2.8,7.2,2.6,5.033333333333333,1.4666666666666666,2.2333333333333334,0.0,5.733333333333333,3.6333333333333333,1.5,0.5333333333333333,0.4666666666666667,0.26666666666666666,1.5666666666666667,0.6333333333333333,0.06666666666666667,0.0,0.06666666666666667,1.3,0.5333333333333333,0.13333333333333333,0.13333333333333333,0.36666666666666664,0.36666666666666664,0.26666666666666666,0.06666666666666667,0.014,0.0,3.966666666666667,2.066666666666667,1.5,0.6,13.733333333333333,9.966666666666667,5.566666666666666,2.466666666666667,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,1
E. Ruiz,Rutgers Scarlet Knights,"LCMF, RDMF",58.41935483870968,41.0,28.322580645161292,0.03225806451612903,0.0,0.12903225806451613,0.03225806451612903,0.011935483870967743,24.29032258064516,20.870967741935484,1.8387096774193548,1.096774193548387,0.4838709677419355,0.12903225806451613,0.6774193548387096,0.2903225806451613,12.483870967741936,6.741935483870968,2.193548387096774,0.8709677419354839,3.4838709677419355,5.774193548387097,3.064516129032258,8.161290322580646,2.6451612903225805,1.4193548387096775,0.0,5.806451612903226,3.7419354838709675,1.3548387096774193,0.6129032258064516,0.3225806451612903,0.1935483870967742,0.7741935483870968,0.2903225806451613,0.03225806451612903,0.0,0.22580645161290322,3.129032258064516,1.5161290322580645,0.22580645161290322,0.0,0.2903225806451613,0.9354838709677419,0.03225806451612903,0.0,0.01129032258064516,0.0,3.064516129032258,2.4193548387096775,0.5161290322580645,0.1935483870967742,15.741935483870968,9.806451612903226,7.870967741935484,3.5161290322580645,3.3548387096774195,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.22580645161290322,0.0,0.0,0.0,1
E. Wood,Detroit Mercy Titans,GK,98.71428571428571,28.428571428571427,22.285714285714285,0.0,0.0,0.0,0.0,0.0,20.428571428571427,17.142857142857142,8.285714285714286,5.285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8571428571428572,5.0,1.2857142857142858,3.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,1.8571428571428572,0.8571428571428571,0.2857142857142857,0.0,14.285714285714286,11.571428571428571,8.571428571428571,0.0,0.0,1.5714285714285714,1.2614285714285711,3.857142857142857,2.2857142857142856,1.2857142857142858,0.14285714285714285,0.0,0.0,6.142857142857143,2.142857142857143,4.0,1
F. Bell,Penn State Nittany Lion,LDMF,72.48148148148148,58.48148148148148,38.925925925925924,0.0,0.0,0.4444444444444444,0.037037037037037035,0.02259259259259259,35.96296296296296,29.444444444444443,3.6296296296296298,1.5925925925925926,0.37037037037037035,0.037037037037037035,1.7407407407407407,0.9259259259259259,16.25925925925926,9.0,2.7777777777777777,1.7777777777777777,4.703703703703703,8.666666666666666,2.925925925925926,9.25925925925926,4.555555555555555,6.814814814814815,0.0,5.555555555555555,3.5185185185185186,2.6296296296296298,1.2962962962962963,0.14814814814814814,0.14814814814814814,0.8148148148148148,1.3333333333333333,0.1111111111111111,0.0,0.18518518518518517,5.296296296296297,2.4074074074074074,0.14814814814814814,0.037037037037037035,0.37037037037037035,0.9629629629629629,0.37037037037037035,0.07407407407407407,0.011111111111111113,0.0,6.074074074074074,3.962962962962963,0.8888888888888888,0.2962962962962963,23.444444444444443,10.62962962962963,6.62962962962963,5.407407407407407,5.148148148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.18518518518518517,0.0,0.0,0.0,1
F. Di Ponzio,Rutgers Scarlet Knights,"LAMF, RW",33.68421052631579,22.57894736842105,11.368421052631579,0.05263157894736842,0.05263157894736842,0.47368421052631576,0.21052631578947367,0.06736842105263158,11.210526315789474,7.947368421052632,1.105263157894737,0.47368421052631576,0.7894736842105263,0.21052631578947367,0.8947368421052632,0.3684210526315789,7.473684210526316,3.1578947368421053,1.105263157894737,0.2631578947368421,1.8421052631578947,4.7368421052631575,1.5789473684210527,3.1052631578947367,1.5263157894736843,0.0,0.0,2.8421052631578947,1.5789473684210527,0.9473684210526315,0.42105263157894735,0.10526315789473684,0.10526315789473684,0.15789473684210525,0.5263157894736842,0.0,0.0,0.7368421052631579,2.5789473684210527,0.8947368421052632,0.9473684210526315,0.05263157894736842,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.05263157894736842,0.11105263157894739,0.0,1.4736842105263157,0.8421052631578947,0.8947368421052632,0.42105263157894735,7.157894736842105,3.3157894736842106,1.7894736842105263,2.789473684210526,2.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,1
F. Grundin,Penn State Nittany Lion,GK,99.66666666666667,28.333333333333332,19.333333333333332,0.0,0.0,0.0,0.0,0.0,18.333333333333332,15.0,6.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,2.3333333333333335,4.0,1.3333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.333333333333334,8.666666666666666,6.0,0.0,0.0,0.6666666666666666,0.7333333333333334,3.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,0.0,0.0,9.333333333333334,4.0,5.333333333333333,1
F. Volmar,Northwestern Wildcats,LB,78.87096774193549,44.0,22.677419354838708,0.03225806451612903,0.03225806451612903,0.5806451612903226,0.16129032258064516,0.044516129032258066,19.322580645161292,12.903225806451612,2.967741935483871,1.3548387096774193,2.096774193548387,0.5483870967741935,3.129032258064516,1.3870967741935485,17.677419354838708,8.64516129032258,2.4516129032258065,1.1290322580645162,4.032258064516129,8.935483870967742,3.2903225806451615,7.451612903225806,2.3225806451612905,2.3225806451612905,0.0,6.709677419354839,4.483870967741935,2.3548387096774195,0.8064516129032258,0.4838709677419355,0.3225806451612903,1.2580645161290323,0.8387096774193549,0.03225806451612903,0.0,0.25806451612903225,6.161290322580645,2.225806451612903,0.7419354838709677,0.12903225806451613,1.3225806451612903,0.8064516129032258,0.2903225806451613,0.06451612903225806,0.03096774193548387,0.0,3.064516129032258,1.8709677419354838,1.8709677419354838,0.5161290322580645,11.741935483870968,8.903225806451612,5.419354838709677,2.6451612903225805,2.4193548387096775,0.0,0.0,0.0,0.0,0.0,0.0,0.6129032258064516,0.6129032258064516,0.0,0.0,0.0,1
G. Elmquist,Michigan Wolverines,CF,61.38095238095238,37.42857142857143,13.761904761904763,0.14285714285714285,0.0,1.4285714285714286,0.6666666666666666,0.15333333333333332,7.571428571428571,5.809523809523809,0.14285714285714285,0.047619047619047616,0.47619047619047616,0.14285714285714285,3.380952380952381,1.5238095238095237,19.19047619047619,6.761904761904762,3.3333333333333335,1.2380952380952381,0.9047619047619048,6.380952380952381,1.380952380952381,1.619047619047619,1.2380952380952381,4.238095238095238,0.0,2.380952380952381,1.1428571428571428,3.5238095238095237,1.0476190476190477,0.0,0.0,0.09523809523809523,0.6666666666666666,0.047619047619047616,0.0,0.3333333333333333,9.952380952380953,3.3333333333333335,2.0476190476190474,0.14285714285714285,1.7619047619047619,0.7619047619047619,0.0,0.0,0.045238095238095244,0.0,0.6666666666666666,0.42857142857142855,0.38095238095238093,0.2857142857142857,5.095238095238095,1.380952380952381,0.9523809523809523,2.4285714285714284,1.9523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
G. Fernandez,Washington Huskies,LB,36.0,35.666666666666664,24.0,0.0,0.0,0.0,0.0,0.0,22.333333333333332,17.666666666666668,2.0,1.0,2.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,10.0,6.333333333333333,0.6666666666666666,0.3333333333333333,2.6666666666666665,4.666666666666667,0.6666666666666666,6.0,1.6666666666666667,0.0,0.0,6.333333333333333,5.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0.0,1.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,2.3333333333333335,1.3333333333333333,1.6666666666666667,0.3333333333333333,15.0,4.666666666666667,4.0,6.666666666666667,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
H. Bertos,Washington Huskies,LCB,74.0,52.03448275862069,33.172413793103445,0.06896551724137931,0.034482758620689655,0.41379310344827586,0.2413793103448276,0.057241379310344835,30.275862068965516,23.689655172413794,4.896551724137931,2.0689655172413794,0.7931034482758621,0.20689655172413793,0.896551724137931,0.4827586206896552,15.620689655172415,8.448275862068966,4.827586206896552,2.5517241379310347,3.3793103448275863,8.448275862068966,3.3793103448275863,9.241379310344827,1.7241379310344827,6.448275862068965,0.0,5.862068965517241,3.8620689655172415,2.3448275862068964,0.9310344827586207,0.6896551724137931,0.41379310344827586,2.2413793103448274,1.4137931034482758,0.13793103448275862,0.0,0.13793103448275862,2.586206896551724,1.103448275862069,0.9310344827586207,0.3103448275862069,0.8275862068965517,0.7586206896551724,0.2413793103448276,0.034482758620689655,0.02689655172413793,0.0,4.896551724137931,2.7241379310344827,1.103448275862069,0.3103448275862069,19.586206896551722,15.275862068965518,10.620689655172415,1.9310344827586208,1.6206896551724137,0.0,0.0,0.0,0.0,0.0,0.0,0.7586206896551724,0.7586206896551724,0.0,0.0,0.0,1
H. Blatteis,Maryland College Park Terrapins,GK,97.15384615384616,33.0,22.846153846153847,0.0,0.0,0.0,0.0,0.0,19.076923076923077,14.692307692307692,11.384615384615385,7.153846153846154,0.0,0.0,0.0,0.0,1.3076923076923077,1.0,0.9230769230769231,0.8461538461538461,1.9230769230769231,6.384615384615385,1.3846153846153846,4.461538461538462,0.0,0.0,0.0,0.07692307692307693,0.0,0.3076923076923077,0.15384615384615385,0.0,0.0,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,5.076923076923077,3.0,0.07692307692307693,0.0,10.307692307692308,12.692307692307692,8.692307692307692,0.0,0.0,0.6923076923076923,0.9976923076923079,3.230769230769231,2.5384615384615383,1.6923076923076923,1.3846153846153846,0.0,0.0,8.461538461538462,0.46153846153846156,8.0,1
H. Brown,Virginia Cavaliers,GK,106.0,29.574468085106382,22.127659574468087,0.0,0.0,0.0,0.0,0.0,18.02127659574468,15.0,6.425531914893617,3.6595744680851063,0.0,0.0,0.0,0.0,0.9361702127659575,0.8297872340425532,0.8297872340425532,0.723404255319149,1.6382978723404256,3.6382978723404253,1.297872340425532,5.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0425531914893617,0.0425531914893617,0.0,0.0,0.574468085106383,0.02127659574468085,0.0,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.19148936170212766,0.0425531914893617,0.02127659574468085,0.0,0.0,1.2127659574468086,0.425531914893617,0.0425531914893617,0.0,10.446808510638299,9.638297872340425,6.914893617021277,0.0425531914893617,0.0425531914893617,1.2127659574468086,1.3851063829787233,4.787234042553192,3.574468085106383,1.702127659574468,1.8936170212765957,0.0,0.0,7.042553191489362,3.404255319148936,3.6382978723404253,1
H. Evans,Michigan Wolverines,GK,102.0909090909091,35.57575757575758,26.666666666666668,0.0,0.030303030303030304,0.0,0.0,0.0,21.363636363636363,18.303030303030305,7.787878787878788,5.0,0.0,0.0,0.030303030303030304,0.030303030303030304,1.1515151515151516,0.9090909090909091,0.696969696969697,0.5454545454545454,2.212121212121212,3.242424242424242,1.1818181818181819,5.333333333333333,0.0,0.0,0.0,0.15151515151515152,0.12121212121212122,0.24242424242424243,0.18181818181818182,0.06060606060606061,0.030303030303030304,0.48484848484848486,0.030303030303030304,0.0,0.0,0.0,0.06060606060606061,0.06060606060606061,0.0,0.0,0.0,0.09090909090909091,0.06060606060606061,0.030303030303030304,0.0,0.0,2.212121212121212,1.393939393939394,0.09090909090909091,0.0,11.666666666666666,10.030303030303031,7.303030303030303,0.0,0.0,1.393939393939394,1.0693939393939396,4.636363636363637,3.242424242424242,1.7272727272727273,1.8181818181818181,0.0,0.0,7.0606060606060606,3.121212121212121,3.9393939393939394,1
H. Richter,Northwestern Wildcats,LCB,31.133333333333333,17.866666666666667,11.8,0.0,0.0,0.0,0.0,0.0,11.0,8.333333333333334,2.0,0.9333333333333333,0.0,0.0,0.06666666666666667,0.06666666666666667,4.2,2.933333333333333,1.7333333333333334,1.2,1.8,3.7333333333333334,2.1333333333333333,3.8,0.3333333333333333,0.0,0.0,1.3333333333333333,1.1333333333333333,0.6,0.3333333333333333,0.06666666666666667,0.06666666666666667,1.4666666666666666,0.2,0.0,0.0,0.06666666666666667,0.5333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.2,0.26666666666666666,0.0,0.0,0.0013333333333333333,0.0,1.4,0.5333333333333333,0.4,0.2,6.2,5.2,3.2,0.4666666666666667,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.06666666666666667,0.0,1
I. Abbey,Rutgers Scarlet Knights,RAMF,60.90384615384615,34.98076923076923,17.48076923076923,0.17307692307692307,0.07692307692307693,1.75,0.6153846153846154,0.176923076923077,14.038461538461538,10.153846153846153,0.9230769230769231,0.34615384615384615,1.5,0.4230769230769231,3.769230769230769,2.019230769230769,14.173076923076923,6.25,0.6346153846153846,0.07692307692307693,1.5192307692307692,6.5576923076923075,1.6923076923076923,2.4615384615384617,1.3076923076923077,8.98076923076923,0.0,3.8846153846153846,2.1923076923076925,1.6730769230769231,0.5576923076923077,0.09615384615384616,0.038461538461538464,0.3269230769230769,0.6346153846153846,0.11538461538461539,0.0,0.5769230769230769,7.980769230769231,3.423076923076923,2.0384615384615383,0.2692307692307692,1.7884615384615385,1.1730769230769231,0.11538461538461539,0.019230769230769232,0.08499999999999999,0.019230769230769232,1.2884615384615385,0.7307692307692307,1.1730769230769231,0.4807692307692308,10.384615384615385,3.5576923076923075,1.9807692307692308,3.75,3.423076923076923,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,1
I. Addimandi,Northwestern Wildcats,CF,36.93333333333333,23.8,12.466666666666667,0.13333333333333333,0.0,0.8666666666666667,0.3333333333333333,0.11533333333333333,11.066666666666666,8.266666666666667,0.6666666666666666,0.13333333333333333,0.5333333333333333,0.3333333333333333,1.1333333333333333,0.5333333333333333,9.6,3.8666666666666667,1.6666666666666667,0.6,1.2,5.066666666666666,1.0,2.533333333333333,1.3333333333333333,0.0,0.0,2.4,1.5333333333333334,0.7333333333333333,0.4,0.0,0.0,0.13333333333333333,0.5333333333333333,0.0,0.0,0.6,4.8,1.3333333333333333,1.2666666666666666,0.13333333333333333,0.4666666666666667,0.4,0.0,0.0,0.012000000000000002,0.06666666666666667,1.0666666666666667,0.6666666666666666,0.8666666666666667,0.5333333333333333,6.133333333333334,3.0,1.6,2.2666666666666666,2.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
I. Goldson,Michigan Wolverines,GK,107.12,44.04,33.84,0.0,0.0,0.0,0.0,0.0,30.0,25.48,8.64,5.12,0.0,0.0,0.08,0.08,0.92,0.72,0.56,0.52,2.12,5.08,1.64,4.12,0.0,3.8,0.0,0.12,0.04,0.08,0.04,0.0,0.0,0.64,0.04,0.04,0.0,0.0,0.16,0.12,0.0,0.0,0.0,0.12,0.2,0.0,0.0,0.0,2.52,1.32,0.08,0.0,18.84,13.56,9.96,0.04,0.0,1.36,1.4099999999999997,4.96,3.6,2.28,1.4,0.0,0.0,6.4,3.12,3.24,1
I. Obeid,Northwestern Wildcats,RW,55.91111111111111,38.68888888888889,22.22222222222222,0.022222222222222223,0.0,0.6,0.022222222222222223,0.02933333333333334,20.155555555555555,14.133333333333333,4.4,2.088888888888889,0.8,0.3333333333333333,1.2666666666666666,0.7333333333333333,13.644444444444444,7.466666666666667,2.2444444444444445,1.1555555555555554,2.7555555555555555,7.311111111111111,3.111111111111111,5.977777777777778,1.4222222222222223,5.888888888888889,0.0,7.266666666666667,4.511111111111111,2.0444444444444443,0.7777777777777778,0.7333333333333333,0.35555555555555557,1.711111111111111,0.7111111111111111,0.1111111111111111,0.0,0.26666666666666666,2.088888888888889,1.0222222222222221,0.35555555555555557,0.08888888888888889,0.6222222222222222,0.4,0.3111111111111111,0.13333333333333333,0.04066666666666667,0.022222222222222223,3.888888888888889,2.4,1.0666666666666667,0.5333333333333333,12.044444444444444,11.4,7.111111111111111,1.6888888888888889,1.511111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,1
I. Tyrkus,Rutgers Scarlet Knights,"AMF, CF",32.142857142857146,17.857142857142858,10.285714285714286,0.0,0.0,0.5714285714285714,0.42857142857142855,0.025714285714285714,7.857142857142857,6.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,1.4285714285714286,0.8571428571428571,7.0,3.7142857142857144,1.7142857142857142,0.7142857142857143,0.5714285714285714,4.0,1.1428571428571428,1.4285714285714286,0.8571428571428571,0.0,0.0,1.7142857142857142,1.4285714285714286,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.42857142857142855,3.0,1.4285714285714286,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.0,0.02142857142857143,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,4.142857142857143,1.8571428571428572,0.8571428571428571,2.2857142857142856,2.2857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
J. Adam,Michigan State Spartans,RCB,92.48837209302326,64.90697674418605,47.395348837209305,0.023255813953488372,0.0,0.32558139534883723,0.046511627906976744,0.05930232558139536,43.76744186046512,37.06976744186046,6.790697674418604,3.0930232558139537,0.11627906976744186,0.09302325581395349,0.3488372093023256,0.23255813953488372,14.232558139534884,8.744186046511627,4.1395348837209305,2.2325581395348837,4.953488372093023,8.255813953488373,4.162790697674419,11.372093023255815,1.186046511627907,1.8372093023255813,0.0,6.930232558139535,4.883720930232558,1.5813953488372092,0.9534883720930233,0.23255813953488372,0.13953488372093023,3.302325581395349,0.5813953488372093,0.046511627906976744,0.0,0.046511627906976744,1.5813953488372092,0.6744186046511628,0.5348837209302325,0.0,0.2558139534883721,0.5116279069767442,0.4186046511627907,0.09302325581395349,0.0018604651162790699,0.0,5.325581395348837,2.813953488372093,0.4418604651162791,0.11627906976744186,28.488372093023255,17.627906976744185,12.046511627906977,2.7209302325581395,2.6511627906976742,0.0,0.0,0.0,0.0,0.0,0.0,1.8604651162790697,1.8604651162790697,0.0,0.0,0.0,1
J. Bonas,Penn State Nittany Lion,RCB,93.29230769230769,65.49230769230769,46.276923076923076,0.015384615384615385,0.0,0.2,0.046153846153846156,0.03769230769230769,44.12307692307692,36.53846153846154,7.015384615384615,3.3076923076923075,0.13846153846153847,0.06153846153846154,0.27692307692307694,0.16923076923076924,13.276923076923078,8.153846153846153,4.476923076923077,2.7846153846153845,6.584615384615384,9.8,5.0,11.292307692307693,1.0615384615384615,6.015384615384615,0.0,6.0,4.076923076923077,1.8307692307692307,0.8461538461538461,0.27692307692307694,0.18461538461538463,4.584615384615384,0.4153846153846154,0.09230769230769231,0.0,0.26153846153846155,0.9692307692307692,0.4461538461538462,0.3076923076923077,0.015384615384615385,0.23076923076923078,0.3076923076923077,0.3076923076923077,0.046153846153846156,0.018307692307692306,0.0,5.476923076923077,2.9076923076923076,0.46153846153846156,0.12307692307692308,29.46153846153846,18.73846153846154,13.123076923076923,1.6,1.5076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,1.0615384615384615,1.0615384615384615,0.0,0.015384615384615385,0.0,1
